Flag,Station,Latitud,Longitud,Höjd
1,Nederbördsmängd - Rörbäcksnäs,61.1269,12.8226,465
1,Nederbördsmängd - Rörum,55.6333,14.2666,10
1,Nederbördsmängd - Rörvik D,57.2377,14.5751,215
1,Nederbördsmängd - Röskär,59.4166,18.1666,15
1,Nederbördsmängd - Röslöv,56.0166,13.7166,95
1,Nederbördsmängd - Rössjö,63.2203,18.3119,150
1,Nederbördsmängd - Rösta,63.2443,14.5535,360
1,Nederbördsmängd - Röstebo,61.3882,16.4295,115
1,Nederbördsmängd - Saarikoski D,68.805,21.2529,450
1,Nederbördsmängd - Sadiliden,65.1698,17.8145,395.417
1,Nederbördsmängd - Sadjem D,66.9615,21.2324,355
1,Nederbördsmängd - Saittarova A,67.3363,22.2288,240.652
1,Nederbördsmängd - Saittarova D,67.3345,22.2433,240
1,Nederbördsmängd - Sala,59.9036,16.6579,57.575
1,Nederbördsmängd - Sala A,59.9093,16.6843,56.575
1,Nederbördsmängd - Saltmyran,65.4166,19.5,350
1,Nederbördsmängd - Saltoluokta,67.3833,18.55,393
1,Nederbördsmängd - Sanda,57.4254,18.2111,13.795
1,Nederbördsmängd - Sandbro,60.0042,17.5833,35
1,Nederbördsmängd - Sandby,60.5056,17.5972,10
1,Nederbördsmängd - Sandbäckshult,56.9835,16.283,37
1,Nederbördsmängd - Sandhammaren,55.3872,14.1947,4
1,Nederbördsmängd - Sandhamn D,59.29,18.9146,2.049
1,Nederbördsmängd - Sandhem,57.9657,13.7804,270
1,Nederbördsmängd - Sandnäset,63.7542,12.4291,432.177
1,Nederbördsmängd - Sandsjöbacka,57.5571,12.0387,50
1,Nederbördsmängd - Sandvik,57.8665,14.5137,225
1,Nederbördsmängd - Sankt Olof,55.6402,14.1273,130
1,Nederbördsmängd - Sanna,63.1316,18.0733,275
1,Nederbördsmängd - Sanna,58.3165,14.3137,100
1,Nederbördsmängd - Sanne,58.6707,11.8739,90
1,Nederbördsmängd - Sarkavare,66.7373,20.3603,377
1,Nederbördsmängd - Satis,67.5009,18.3911,425
1,Nederbördsmängd - Segerstad,56.3688,16.5412,6.599
1,Nederbördsmängd - Seglehult,56.9371,13.3393,155
1,Nederbördsmängd - Sendholmen,66.0664,22.7351,27
1,Nederbördsmängd - Sickelsjö,59.329,15.8193,40
1,Nederbördsmängd - Sidsjö D,62.3806,17.2855,60
1,Nederbördsmängd - Siggesta,59.3736,18.5306,15
1,Nederbördsmängd - Siksjö,64.3433,17.7866,440
1,Nederbördsmängd - Sikåskälen,63.6198,15.0929,490
1,Nederbördsmängd - Siljansfors,60.8846,14.3786,260
1,Nederbördsmängd - Sillre,62.7717,16.7236,185
1,Nederbördsmängd - Silverberg,65.3496,16.1107,530
1,Nederbördsmängd - Silvergruvan,59.8482,14.479,205
1,Nederbördsmängd - Simeå,61.5706,16.3277,130
1,Nederbördsmängd - Simlångsdalen,56.7154,13.1247,75
1,Nederbördsmängd - Simonstorp,58.0788,13.3957,190
1,Nederbördsmängd - Simonstorp_ö,58.7847,16.1544,80
1,Nederbördsmängd - Simontorp,55.5833,13.5666,70
1,Nederbördsmängd - Simrishamn,55.5449,14.3578,8
1,Nederbördsmängd - Singeshult,56.7429,13.3608,165
1,Nederbördsmängd - Singö,60.1595,18.7436,12
1,Nederbördsmängd - Sjulsåsen,64.3486,14.7736,300
1,Nederbördsmängd - Sjöaryd,56.5166,14.75,150
1,Nederbördsmängd - Sjöberg,64.8273,16.2655,500
1,Nederbördsmängd - Sjöbo D,55.6405,13.68,35.085
1,Nederbördsmängd - Sjögärde,58.9748,17.8384,28.984
1,Nederbördsmängd - Sjöholmen,55.9167,13.4305,55
1,Nederbördsmängd - Sjölund,57.6,13.9333,274
1,Nederbördsmängd - Sjöslätt,60.025,18.35,20
1,Nederbördsmängd - Sjötofta D,57.3848,13.2974,170
1,Nederbördsmängd - Sjötorp,58.8388,13.9854,50
1,Nederbördsmängd - Skag,63.1992,19.0462,10
1,Nederbördsmängd - Skagsudde,63.1885,19.0194,13
1,Nederbördsmängd - Skagsudde A,63.1872,19.0199,9.343
1,Nederbördsmängd - Skallböle,62.3642,16.966,60
1,Nederbördsmängd - Skalmodalen,65.4485,14.5157,440
1,Nederbördsmängd - Skalmsjö,63.5166,17.7666,170
1,Nederbördsmängd - Skalstugan,63.5825,12.2805,585
1,Nederbördsmängd - Skara,58.4072,13.4407,115
1,Nederbördsmängd - Skara,58.4,13.45,116
1,Nederbördsmängd - Skara-Ekeberg,58.4,13.55,130
1,Nederbördsmängd - Skara-Stenum,58.37,13.52,130
1,Nederbördsmängd - Skara-Västerskog,58.38,13.33,105
1,Nederbördsmängd - Skattlösberg,60.1828,14.7303,332
1,Nederbördsmängd - Skattungbyn D,61.198,14.8656,205.293
1,Nederbördsmängd - Skaulo,67.4152,21.1195,390
1,Nederbördsmängd - Skebobruk,60.0197,16.8368,12
1,Nederbördsmängd - Skedemosse D,56.807,16.7427,16.312
1,Nederbördsmängd - Skeen,56.7591,13.6776,135
1,Nederbördsmängd - Skellefteå,64.7584,20.9478,40
1,Nederbördsmängd - Skellefteå flygplats,64.6244,21.0717,46
1,Nederbördsmängd - Skeppshult D,57.121,13.4028,160.113
1,Nederbördsmängd - Skillingaryd,57.4302,14.1004,180
1,Nederbördsmängd - Skillinge A,55.489,14.3144,4.016
1,Nederbördsmängd - Skillingmark,59.8212,11.9991,130
1,Nederbördsmängd - Skinnskatteberg,59.8333,15.6833,113
1,Nederbördsmängd - Skirknäs,65.7474,16.1978,520
1,Nederbördsmängd - Skirö,57.3666,15.3833,160
1,Nederbördsmängd - Skivarp,55.4334,13.5805,20
1,Nederbördsmängd - Skjörby,59.5491,17.3667,13.03
1,Nederbördsmängd - Skogsforsen,57.0944,12.8704,100
1,Nederbördsmängd - Skomakartorp,59.5792,15.6143,80
1,Nederbördsmängd - Skorped,63.3833,17.8666,160
1,Nederbördsmängd - Skromberga,56,12.9833,90
1,Nederbördsmängd - Skrubby,59.0498,15.0138,65
1,Nederbördsmängd - Skråmforsen,59.3785,14.6119,125
1,Nederbördsmängd - Skröven D,66.7757,21.8444,150
1,Nederbördsmängd - Skultuna,59.7134,16.4325,40.659
1,Nederbördsmängd - Skurup D,55.4405,13.4796,35
1,Nederbördsmängd - Skärblacka,58.5666,15.9,30
1,Nederbördsmängd - Skärkind D,58.4855,16.002,49
1,Nederbördsmängd - Skärshult,57.1499,14.5139,230
1,Nederbördsmängd - Skärvången D,63.7506,14.2938,398
1,Nederbördsmängd - Skålan,62.65,14.1666,452
1,Nederbördsmängd - Skån,62.1494,15.0801,294
1,Nederbördsmängd - Skånes Fagerhult,56.3666,13.4666,118
1,Nederbördsmängd - Sköldinge,59.0578,16.4027,31.614
1,Nederbördsmängd - Sköllersta,59.1441,15.2775,50
1,Nederbördsmängd - Skövde,58.3949,13.8436,150
1,Nederbördsmängd - Slagnäs,65.597,18.1795,425
1,Nederbördsmängd - Slättån,62.3846,16.5507,88.995
1,Nederbördsmängd - Slätvik,65.7833,16.05,490
1,Nederbördsmängd - Smygehuk,55.3376,13.3563,5
1,Nederbördsmängd - Smålandsstenar,57.1666,13.4166,140
1,Nederbördsmängd - Smögen,58.3571,11.2276,20
1,Nederbördsmängd - Snavlunda D,58.948,14.9056,135
1,Nederbördsmängd - Snöåby,60.5227,14.4594,230
1,Nederbördsmängd - Solberg,63.787,17.6517,360
1,Nederbördsmängd - Solberga,57.9525,11.8155,20
1,Nederbördsmängd - Sollefteå,63.1748,17.2314,20
1,Nederbördsmängd - Sollerön,60.938,14.5908,164
1,Nederbördsmängd - Solsidan,59.4,17.5639,15
1,Nederbördsmängd - Sonnbo,60.1197,16.2838,89
1,Nederbördsmängd - Sorsele,65.537,17.529,344.698
1,Nederbördsmängd - Spannarboda D,59.5801,15.502,67
1,Nederbördsmängd - Spargott,55.9417,12.9653,55
1,Nederbördsmängd - Spethult,58.4997,14.3139,115
1,Nederbördsmängd - Spinkabo,57.5653,14.4693,285
1,Nederbördsmängd - Spjutudden,59.491,15.4,50
1,Nederbördsmängd - Spätterud,59.6,13.8583,137
1,Nederbördsmängd - Stabbo,58.9733,18.4493,7
1,Nederbördsmängd - Staffanstorp,55.65,13.2166,20
1,Nederbördsmängd - Staloluokta,67.4083,16.4199,600
1,Nederbördsmängd - Stalon I,64.9503,15.8292,540
1,Nederbördsmängd - Stalon II,64.9451,15.8364,365
1,Nederbördsmängd - Stavrumstorp,59.5163,14.7637,250
1,Nederbördsmängd - Stegeborg,58.4333,16.6,10
1,Nederbördsmängd - Stehag,55.8814,13.4395,89.355
1,Nederbördsmängd - Stekenjokk,65.111,14.485,800
1,Nederbördsmängd - Stenegård,64.1991,16.1967,134
1,Nederbördsmängd - Steneryd,56.1334,15.8303,15
1,Nederbördsmängd - Stenfors,64.1909,20.2977,155
1,Nederbördsmängd - Stenhamra,59.3389,17.675,10
1,Nederbördsmängd - Stenkullen,59.1664,16.2136,35
1,Nederbördsmängd - Stenkvista,59.3221,16.5577,45
1,Nederbördsmängd - Stensele,65.0706,17.1536,325
1,Nederbördsmängd - Stenshuvud,55.6646,14.2595,112
1,Nederbördsmängd - Stensjö,63.2669,16.4446,430
1,Nederbördsmängd - Stenstorp,58.2708,13.7278,175
1,Nederbördsmängd - Stenstugu Försöksgård,57.5979,18.4507,45
1,Nederbördsmängd - Stenträsk,66.3166,19.8333,410
1,Nederbördsmängd - Stenudden,66.5343,17.6677,453
1,Nederbördsmängd - Stiby,55.563,14.1884,71.164
1,Nederbördsmängd - Stjärnfors,59.8333,15.0166,150
1,Nederbördsmängd - Stjärnsund,60.4551,16.2662,130
1,Nederbördsmängd - Stockholm,59.3417,18.0549,43.133
1,Nederbördsmängd - Stockholm A,59.3417,18.0549,43.133
1,Nederbördsmängd - Stockholm-Bromma,59.3537,17.9513,14
1,Nederbördsmängd - Stora Bjurum,58.2639,13.4792,130
1,Nederbördsmängd - Stora Blåsjön,64.8176,14.1528,485
1,Nederbördsmängd - Stora Ekeberg,58.4056,13.5417,130
1,Nederbördsmängd - Stora Fjäderägg,63.8,21,20
1,Nederbördsmängd - Stora Hyltan,57.2,14.25,245
1,Nederbördsmängd - Stora Karlsö,57.2893,17.9623,40
1,Nederbördsmängd - Stora Segerstad,57.1461,13.5609,180
1,Nederbördsmängd - Stora Sjöfallet A,67.4948,18.2907,426.536
1,Nederbördsmängd - Stora Skedvi,60.4101,15.7433,103.202
1,Nederbördsmängd - Stora Spånsberget A,60.3817,15.1374,492.257
1,Nederbördsmängd - Stora Stensjön Aut,63.9687,13.7251,680
1,Nederbördsmängd - Stora Sundby,59.2666,16.1333,25
1,Nederbördsmängd - Stora Sundby-Alberga,59.2666,16.1166,30
1,Nederbördsmängd - Stora Uttervik,58.85,17.55,10
1,Nederbördsmängd - Storberg,65.5085,18.9505,453
1,Nederbördsmängd - Storberget,66.7714,21.7652,330
1,Nederbördsmängd - Storbron,61.3868,12.8585,540
1,Nederbördsmängd - Storbäcken,61.6833,12.6,675
1,Nederbördsmängd - Stordalen-Midlanda D,62.5461,17.4178,3.232
1,Nederbördsmängd - Storfinnforsen,63.595,16.1846,232
1,Nederbördsmängd - Storfjället-Sälen,61.1666,13.1166,770
1,Nederbördsmängd - Storfjäten,61.9827,13.114,700
1,Nederbördsmängd - Storfors D,59.5271,14.276,135
1,Nederbördsmängd - Storholmen,64.649,16.5465,345
1,Nederbördsmängd - Storhärjeåvallen,61.8661,13.4805,500
1,Nederbördsmängd - Storjungfrun,61.1666,17.3333,10
1,Nederbördsmängd - Storkölen,66.2666,22.3,250
1,Nederbördsmängd - Storliden,64.95,19.4833,390
1,Nederbördsmängd - Storlien,63.3158,12.1009,595
1,Nederbördsmängd - Storlien-Storvallen,63.2826,12.1218,583.124
1,Nederbördsmängd - Storlien-Storvallen A,63.2826,12.1218,583.124
1,Nederbördsmängd - Stormyra,59.2024,18.3272,15.646
1,Nederbördsmängd - Stormyrheden,65.78,19.38,445
1,Nederbördsmängd - Stornorrfors,63.85,20.05,95
1,Nederbördsmängd - Storseleby,64.8069,16.8319,430
1,Nederbördsmängd - Storsjö Kapell,62.8016,13.0731,580
1,Nederbördsmängd - Storsätern,62.0661,12.3139,680
1,Nederbördsmängd - Storöhamn,65.7306,23.0924,7
1,Nederbördsmängd - Storön,64.6333,14.1166,350
1,Nederbördsmängd - Storön A,65.6972,23.0959,2.394
1,Nederbördsmängd - Strand,63.8666,19.9,85
1,Nederbördsmängd - Strandvallen,57.85,14.2833,110
1,Nederbördsmängd - Strängnäs,59.402,17.0605,25
1,Nederbördsmängd - Strängnäs-Vansö,59.3957,16.9345,14.619
1,Nederbördsmängd - Strängstorp,59.05,16.2166,62
1,Nederbördsmängd - Strålsnäs,58.2332,15.0971,120
1,Nederbördsmängd - Stråssa,59.7486,15.2056,200
1,Nederbördsmängd - Strömbacka,61.9572,16.7138,170
1,Nederbördsmängd - Strömsberg,60.4,17.5833,25
1,Nederbördsmängd - Strömsnäsbruk D,56.5583,13.7372,115
1,Nederbördsmängd - Strömstad,58.9333,11.2,20
1,Nederbördsmängd - Strömsund,63.8548,15.5894,373
1,Nederbördsmängd - Strömsund-Edet D,63.9145,15.3148,301.5
1,Nederbördsmängd - Sturefors,58.3159,15.7144,85
1,Nederbördsmängd - Sturup,55.5231,13.3787,72
1,Nederbördsmängd - Ställdalen,59.9382,14.8884,247.176
1,Nederbördsmängd - Stånga,57.2832,18.4798,25
1,Nederbördsmängd - Stångfallet,59.95,14.8833,230
1,Nederbördsmängd - Stångsmåla D,56.6103,15.1354,136.818
1,Nederbördsmängd - Stöllet D,60.411,13.2693,145
1,Nederbördsmängd - Stömne,59.436,12.7631,70
1,Nederbördsmängd - Suddesjaur,65.8952,19.0929,342
1,Nederbördsmängd - Suddjavaara,68.2048,22.7609,350
1,Nederbördsmängd - Sudok,66.3006,20.424,170
1,Nederbördsmängd - Sulsta,58.8361,17.2556,40
1,Nederbördsmängd - Sundby,59.6962,16.6606,35
1,Nederbördsmängd - Sundby,59.0319,18.3944,5
1,Nederbördsmängd - Sunderbyn,65.7,21.85,20
1,Nederbördsmängd - Sundmo,63.5,16.7,200
1,Nederbördsmängd - Sundsvall,62.4066,17.2664,35
1,Nederbördsmängd - Sundsvalls Flygplats,62.5246,17.441,4
1,Nederbördsmängd - Sunne A,59.8639,13.1166,108.947
1,Nederbördsmängd - Sunneränga,57.7936,14.8729,190
1,Nederbördsmängd - Surahammar,59.701,16.2202,55
1,Nederbördsmängd - Suttertjärn,59.5956,13.9525,170
1,Nederbördsmängd - Svabensverk,61.0442,15.7921,240
1,Nederbördsmängd - Svalöv,55.9315,13.0545,70
1,Nederbördsmängd - Svanberga A,59.8317,18.6313,14.821
1,Nederbördsmängd - Svandal,58.683,11.4474,75
1,Nederbördsmängd - Svaneholm D,59.1744,12.501,200
1,Nederbördsmängd - Svanmyren,64.5658,18.1295,410
1,Nederbördsmängd - Svansborg,58.3165,14.847,110
1,Nederbördsmängd - Svanstein,66.6528,23.8556,83.328
1,Nederbördsmängd - Svappavaara,67.6536,21.0525,345
1,Nederbördsmängd - Svartberget D,66.3239,17.321,430
1,Nederbördsmängd - Svarteborg,58.5707,11.5572,70
1,Nederbördsmängd - Svartingstorp,56.786,16.3296,20
1,Nederbördsmängd - Svartsjö,59.3628,17.722,10
1,Nederbördsmängd - Svartå,59.126,14.5278,90
1,Nederbördsmängd - Svedala,55.5083,13.25,47
1,Nederbördsmängd - Svedberga,56.1639,12.7111,15
1,Nederbördsmängd - Svedje,62.5143,17.3294,5
1,Nederbördsmängd - Svedjelandet,63.0394,15.8421,369.34
1,Nederbördsmängd - Svedåsen,61.5662,16.0967,400
1,Nederbördsmängd - Sveg A,62.0462,14.4069,357.187
1,Nederbördsmängd - Sveg-Eggarna,62.0141,14.2993,360
1,Nederbördsmängd - Svensbyn D,59.3252,12.3087,125
1,Nederbördsmängd - Svenska Högarna,59.4445,19.5059,12
1,Nederbördsmängd - Svenska Högarna A,59.4423,19.5022,11.811
1,Nederbördsmängd - Svinhult D,57.7469,15.388,289.721
1,Nederbördsmängd - Sya,58.325,15.2247,110
1,Nederbördsmängd - Säby,58.0201,11.6015,10
1,Nederbördsmängd - Säbyholm,55.9,12.8333,10
1,Nederbördsmängd - Säffle,59.1407,12.9336,52.926
1,Nederbördsmängd - Sälen,61.1691,13.2593,360
1,Nederbördsmängd - Sälgvålen,59.75,13.23,70
1,Nederbördsmängd - Sänningstjärn D,62.1368,16.8643,245.703
1,Nederbördsmängd - Särna D,61.6912,13.1866,425
1,Nederbördsmängd - Särvsjö D,62.6309,13.1618,640
1,Nederbördsmängd - Säter D,60.3438,15.7611,180
1,Nederbördsmängd - Sätila,57.5468,12.4379,64.507
1,Nederbördsmängd - Sätra,59.3819,17.5958,15
1,Nederbördsmängd - Sätra Brunn,59.8663,16.4634,75
1,Nederbördsmängd - Sätra Gård,59.5339,17.8446,15
1,Nederbördsmängd - Sättra,59.4115,17.4754,25
1,Nederbördsmängd - Säve,57.7786,11.8824,20
1,Nederbördsmängd - Säve-Skålvisered,57.8305,11.92,20
1,Nederbördsmängd - Sävenfors,59.882,14.5408,200
1,Nederbördsmängd - Sävsjö,57.3813,14.6579,220
1,Nederbördsmängd - Sävsjöström,56.9833,15.4138,225
1,Nederbördsmängd - Sågen D,60.2611,14.1342,264.169
1,Nederbördsmängd - Sågmyra,60.7004,15.3263,257
1,Nederbördsmängd - Sånnahult,56.5875,14.8014,175
1,Nederbördsmängd - Såtenäs,58.4358,12.7075,54
1,Nederbördsmängd - Såtenäs D,58.4397,12.6928,55
1,Nederbördsmängd - Såtång,59.483,13.8139,80
1,Nederbördsmängd - Söderala D,61.295,16.9548,29
1,Nederbördsmängd - Söderarm,59.7534,19.4087,5
1,Nederbördsmängd - Söderby,59.0889,17.2083,15
1,Nederbördsmängd - Söderby-Karlsäng D,60.2922,18.4475,6.578
1,Nederbördsmängd - Söderbärke D,60.064,15.571,121.604
1,Nederbördsmängd - Söderhamn,61.3198,17.0967,10
1,Nederbördsmängd - Söderhamn,61.2691,17.0983,26
1,Nederbördsmängd - Söderköping D,58.5018,16.2834,46
1,Nederbördsmängd - Södersel D,63.7462,18.1647,386.446
1,Nederbördsmängd - Södertälje,59.2141,17.6291,43.221
1,Nederbördsmängd - Södra Lökaröd,55.7743,14.0913,113
1,Nederbördsmängd - Södra Vi D,57.7172,15.7063,173.568
1,Nederbördsmängd - Södra Viggen,60.45,12.7069,450
1,Nederbördsmängd - Sölje D,59.4846,12.6959,70
1,Nederbördsmängd - Sölvesborg,56.0573,14.5902,5
1,Nederbördsmängd - Söne,58.5327,12.9925,58
1,Nederbördsmängd - Söraby,57.0345,14.9446,180
1,Nederbördsmängd - Sörbyn,66.0515,21.7822,40.956
1,Nederbördsmängd - Sörbytorp,58.8122,14.6499,187.257
1,Nederbördsmängd - Sörskog,60.821,15.377,390
1,Nederbördsmängd - Söråker,62.5166,17.5166,45
1,Nederbördsmängd - Sösdala,56.0355,13.6939,90
1,Nederbördsmängd - Sösjö,62.7667,15.4996,430
1,Nederbördsmängd - Talliden,64.7781,19.3679,372
1,Nederbördsmängd - Talljärv D,66.2498,22.3044,233.607
1,Nederbördsmängd - Tallviksudden,66.3431,22.8458,40
1,Nederbördsmängd - Tandsbyn D,63.0092,14.7184,415
1,Nederbördsmängd - Tannåker,56.9577,13.7741,150
1,Nederbördsmängd - Tarfala A,67.9124,18.6101,1143.653
1,Nederbördsmängd - Tavelsjö D,64.0406,20.0758,115
1,Nederbördsmängd - Teckomatorp,55.8778,13.0917,30
1,Nederbördsmängd - Tegelträsk,63.9515,17.904,380
1,Nederbördsmängd - Tegen,59.3972,12.3889,230
1,Nederbördsmängd - Telningsberg,60.1829,14.6679,270
1,Nederbördsmängd - Tidaholm D,58.1806,13.9829,145
1,Nederbördsmängd - Tidan,58.55,14,90
1,Nederbördsmängd - Tinghalla,57.9666,13.85,278
1,Nederbördsmängd - Tingsryd-Degerhaga,56.5375,14.8989,162.965
1,Nederbördsmängd - Tjulträsk,65.9669,15.955,555
1,Nederbördsmängd - Tjusta,59.6,17.6333,20
1,Nederbördsmängd - Tjäderåsen,61.5666,14.5,621
1,Nederbördsmängd - Tjällmo D,58.7413,15.3704,85.027
1,Nederbördsmängd - Tjälsbyn,63.85,17.3833,355
1,Nederbördsmängd - Tjärnäs,60.5129,16.4172,110
1,Nederbördsmängd - Tjärö,56.1722,15.05,10
1,Nederbördsmängd - Tjåkaape Mo,66.3002,19.2,581
1,Nederbördsmängd - Tjåmotis D,66.9181,18.5363,300
1,Nederbördsmängd - Tolsgården,58.8833,14.45,230
1,Nederbördsmängd - Tomelilla,55.5529,13.9452,66.047
1,Nederbördsmängd - Tommarp,56.1168,14.2305,10
1,Nederbördsmängd - Tomta,59.8,16.55,55
1,Nederbördsmängd - Tomtabacken A,57.4981,14.4645,355.895
1,Nederbördsmängd - Toraliden,57.2295,14.7471,260
1,Nederbördsmängd - Tornby,58.4166,15.6166,40
1,Nederbördsmängd - Torneträsk,68.2201,19.7123,393
1,Nederbördsmängd - Torngård,56.3312,16.5273,10
1,Nederbördsmängd - Torpa,57.6496,13.2793,170
1,Nederbördsmängd - Torpa,58.1569,13.3906,180
1,Nederbördsmängd - Torpaslätt,59.4166,16.2,10
1,Nederbördsmängd - Torpshammar A,62.4943,16.2774,99
1,Nederbördsmängd - Torrböle D,63.7076,19.5932,75
1,Nederbördsmängd - Torsby,60.1075,12.9908,127
1,Nederbördsmängd - Torsebro,56.1001,14.1305,12
1,Nederbördsmängd - Torskors,56.2097,15.6361,15
1,Nederbördsmängd - Torslanda,57.7166,11.7833,3
1,Nederbördsmängd - Torsåker D,60.5021,16.4818,76.269
1,Nederbördsmängd - Torsås,56.4112,15.988,20
1,Nederbördsmängd - Torup,56.9632,13.0712,85
1,Nederbördsmängd - Torup A,56.9494,13.0601,132.532
1,Nederbördsmängd - Tossåsen,62.6967,14.3927,410
1,Nederbördsmängd - Tosteberga,56.0094,14.4429,10
1,Nederbördsmängd - Tosterö skola,59.4,17.0333,20
1,Nederbördsmängd - Tovehult,57.642,16.5682,25
1,Nederbördsmängd - Traneberg,58.6607,13.1507,50
1,Nederbördsmängd - Tranhult,57.4882,13.8585,330
1,Nederbördsmängd - Transtrand D,61.0797,13.3294,335
1,Nederbördsmängd - Tranvik,59.4507,18.5717,10
1,Nederbördsmängd - Tranås,58.0389,14.9853,155
1,Nederbördsmängd - Tranåsbaden,58.0499,14.9971,150
1,Nederbördsmängd - Trehörningsjö,63.6926,18.8732,175
1,Nederbördsmängd - Trelleborg,55.381,13.1279,5
1,Nederbördsmängd - Treskog,59.8722,12.6195,165
1,Nederbördsmängd - Trollebo,57.3166,15.3,180
1,Nederbördsmängd - Trolleboda D,56.3008,16.0355,10
1,Nederbördsmängd - Trollenäs,55.8666,13.25,55
1,Nederbördsmängd - Trollhättan,58.3,12.3166,42
1,Nederbördsmängd - Trollhättans Flygplats,58.3141,12.3292,43
1,Nederbördsmängd - Trosa,58.9,17.5666,5
1,Nederbördsmängd - Tryserum D,58.1025,16.7215,20.231
1,Nederbördsmängd - Trängslet,61.3804,13.7273,425
1,Nederbördsmängd - Trångfors,65.842,20.4634,80
1,Nederbördsmängd - Trångmon,64.6315,14.8619,480
1,Nederbördsmängd - Trångsviken,63.3389,13.9917,300
1,Nederbördsmängd - Trökörna,58.2683,12.6526,68.987
1,Nederbördsmängd - Tubbarp,57.4666,14.5139,320
1,Nederbördsmängd - Tullinge A,59.1785,17.9093,44.858
1,Nederbördsmängd - Tullus D,63.3075,14.3134,344.241
1,Nederbördsmängd - Tuna,60.0166,18.05,20
1,Nederbördsmängd - Tureberg,59.4264,17.9667,22
1,Nederbördsmängd - Tvingelshed,56.3227,15.5791,107
1,Nederbördsmängd - Tvärforsen,62.0852,16.2272,225
1,Nederbördsmängd - Tyllinge,58.019,16.0776,111
1,Nederbördsmängd - Tynderö,62.45,17.6166,50
1,Nederbördsmängd - Tyngsjö,60.3,13.8833,345
1,Nederbördsmängd - Tyresö,59.25,18.2833,5
1,Nederbördsmängd - Tystberga D,58.8236,17.3318,32
1,Nederbördsmängd - Tänger D,60.8149,15.761,156
1,Nederbördsmängd - Tännäs A,62.4494,12.6676,723.013
1,Nederbördsmängd - Tännäs I,62.4333,12.6833,570
1,Nederbördsmängd - Tännäs II,62.4431,12.6958,640
1,Nederbördsmängd - Tärendö D,67.1661,22.6287,165
1,Nederbördsmängd - Tärna,59.8168,16.7472,55
1,Nederbördsmängd - Tärnaby,65.7166,15.25,450
1,Nederbördsmängd - Tärnamo,65.6699,15.1297,420
1,Nederbördsmängd - Tärnsjö D,60.1321,16.9483,55
1,Nederbördsmängd - Täxan,63.7195,15.8315,270
1,Nederbördsmängd - Tånga,56.2013,12.7782,13
1,Nederbördsmängd - Tårrajaur,66.4329,19.6885,370
1,Nederbördsmängd - Tåsan,60.7658,12.8493,255
1,Nederbördsmängd - Töcksfors,59.5029,11.7867,127
1,Nederbördsmängd - Töreboda,58.7166,14.1333,95
1,Nederbördsmängd - Törneryd,56.2297,15.0249,15
1,Nederbördsmängd - Törntorp,58.9849,14.789,175
1,Nederbördsmängd - Uddabo,57.8701,12.7074,245
1,Nederbördsmängd - Uddevalla D,58.3681,11.935,77.125
1,Nederbördsmängd - Uddheden D,59.9437,12.9134,108
1,Nederbördsmängd - Ugerup,55.9657,14.1168,20
1,Nederbördsmängd - Ulfshyttan,60.3,15.3833,180
1,Nederbördsmängd - Ullared A,57.1134,12.7732,122.356
1,Nederbördsmängd - Ullånger,63.0132,18.188,20
1,Nederbördsmängd - Ulricehamn,57.8052,13.4083,175
1,Nederbördsmängd - Ulrika,58.1282,15.4353,180
1,Nederbördsmängd - Ulriksfors,63.8345,15.6164,285
1,Nederbördsmängd - Ultuna,59.8139,17.6469,15
1,Nederbördsmängd - Ulverud,59.6167,12.2917,280
1,Nederbördsmängd - Ulvhäll,59.3619,17.044,5
1,Nederbördsmängd - Ulvoberg,64.7627,17.2165,520
1,Nederbördsmängd - Ulvsjö,61.6022,14.1847,585
1,Nederbördsmängd - Ulvsjön D,62.2708,16.4295,383.38
1,Nederbördsmängd - Ulvö,56.6,14.6472,145
1,Nederbördsmängd - Umeå,63.8302,20.2901,10
1,Nederbördsmängd - Umeå Flygplats,63.7947,20.2918,14
1,Nederbördsmängd - Umfors,65.9473,15.0362,525
1,Nederbördsmängd - Understen,60.2761,18.9227,12
1,Nederbördsmängd - Undersåker,63.3269,13.3826,330
1,Nederbördsmängd - Ungsberg,57.5102,15.916,158.149
1,Nederbördsmängd - Ungskär,56.0419,15.8081,2
1,Nederbördsmängd - Untorp,61.3833,14.4166,430
1,Nederbördsmängd - Untra,60.4393,17.3409,35
1,Nederbördsmängd - Uplo,58.1001,12.6568,115
1,Nederbördsmängd - Uppgränna,58.0671,14.5322,275
1,Nederbördsmängd - Uppsala,59.8585,17.6252,13
1,Nederbördsmängd - Uppsala Aut,59.8586,17.6253,13
1,Nederbördsmängd - Uppsala Flygplats,59.8953,17.5935,21
1,Nederbördsmängd - Ursholmen,58.8333,11,6
1,Nederbördsmängd - Urshult-Kunninge,56.4782,14.8024,145
1,Nederbördsmängd - Uråsa,56.6833,14.95,167
1,Nederbördsmängd - Utklippan,55.95,15.7,6
1,Nederbördsmängd - Uttersberg,59.75,15.6666,95
1,Nederbördsmängd - Utvalnäs Aut,60.7547,17.3574,5
1,Nederbördsmängd - Utö,58.9502,18.2669,40
1,Nederbördsmängd - Vad,58.5666,14.0166,85
1,Nederbördsmängd - Vadstena D,58.4496,14.889,89.999
1,Nederbördsmängd - Vagnhärad D,58.9413,17.4614,25.568
1,Nederbördsmängd - Valar,57.0278,18.2194,15
